gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
4005892730	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:105305103	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Brännö-Styrsö_Äng2_30, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.62305	11.78483	5.0						2022-08-18T11:13/2022-08-18T11:15	18	8	2022	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	105305103				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T18:58:48.206Z		
3993787418	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:104848800	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Tivolihusen, badstranden, Sk	Skåne	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	55.37393	13.06485	5.0						2022-10-23	23	10	2022	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	104848800				CC0_1_0	Joakim Hagström	Joakim Hagström			2025-07-26T19:05:16.641Z		
3993647625	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:104642158	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera noltii		SPECIES	Zostera noltii Hornem.	Zostera noltii	Hornem.	SE	Askimsviken B, Vg	Västergötland	ABSENT		b8323864-602a-4a7d-9127-bb903054e97d	57.62521	11.922	141.0						2022-06-07/2022-06-15		6	2022	2863938	2863938	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	104642158				CC0_1_0	Göteborgs Stad	Jenny Palmkvist			2025-07-26T19:03:13.894Z		
3993592603	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:104642159	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera noltii		SPECIES	Zostera noltii Hornem.	Zostera noltii	Hornem.	SE	Askimsviken A, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.62421	11.91876	141.0						2022-06-07/2022-06-15		6	2022	2863938	2863938	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	104642159				CC0_1_0	Göteborgs Stad	Jenny Palmkvist			2025-07-26T19:03:03.810Z		
3993494560	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:104642157	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera noltii		SPECIES	Zostera noltii Hornem.	Zostera noltii	Hornem.	SE	Askimsviken C, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.62268	11.92729	141.0						2022-06-07/2022-06-15		6	2022	2863938	2863938	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	104642157				CC0_1_0	Göteborgs Stad	Jenny Palmkvist			2025-07-26T19:05:13.122Z		
3993490477	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:104642156	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera noltii		SPECIES	Zostera noltii Hornem.	Zostera noltii	Hornem.	SE	Amundön A, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.59613	11.91171	141.0						2022-06-07/2022-06-15		6	2022	2863938	2863938	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	104642156				CC0_1_0	Göteborgs Stad	Jenny Palmkvist			2025-07-26T19:03:11.080Z		
3993414514	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:104642152	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera noltii		SPECIES	Zostera noltii Hornem.	Zostera noltii	Hornem.	SE	Billdal B, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.56888	11.93135	141.0						2022-06-07/2022-06-15		6	2022	2863938	2863938	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	104642152				CC0_1_0	Göteborgs Stad	Jenny Palmkvist			2025-07-26T18:58:15.290Z		
3993408379	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:104860936	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Styrsö Skäret, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.60412	11.78989	50.0						2022-11-29	29	11	2022	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	104860936				CC0_1_0	Lars Erik Norbäck	Lars Erik Norbäck			2025-07-26T18:59:37.915Z		
3993360782	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:104642153	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera noltii		SPECIES	Zostera noltii Hornem.	Zostera noltii	Hornem.	SE	Billdal A, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.56983	11.93292	141.0						2022-06-07/2022-06-15		6	2022	2863938	2863938	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	104642153				CC0_1_0	Göteborgs Stad	Jenny Palmkvist			2025-07-26T19:04:23.820Z		
3993302291	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:104642155	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera noltii		SPECIES	Zostera noltii Hornem.	Zostera noltii	Hornem.	SE	Amundön B, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.59524	11.9118	141.0						2022-06-07/2022-06-15		6	2022	2863938	2863938	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	104642155				CC0_1_0	Göteborgs Stad	Jenny Palmkvist			2025-07-26T19:05:22.843Z		
3993254062	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:104642154	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera noltii		SPECIES	Zostera noltii Hornem.	Zostera noltii	Hornem.	SE	Amundön C, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.59534	11.91515	141.0						2022-06-07/2022-06-15		6	2022	2863938	2863938	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	104642154				CC0_1_0	Göteborgs Stad	Jenny Palmkvist			2025-07-26T19:03:18.323Z		
3993222445	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:104331518	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Lundåkrabukten, Sk	Skåne	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	55.80552	12.93342	391.0						2022-10-27	27	10	2022	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	104331518				CC0_1_0	Sonja Reimer	Sonja Reimer, Filip Beckman, Klara Hjelm, Elin Rostedt, Christian Luth			2025-07-26T19:06:30.981Z		
3993192752	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:104478383	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Lernacken, Sk	Skåne	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	55.56974	12.89696	100.0						2022-11-04	4	11	2022	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	104478383				CC0_1_0	Jan Henriksson	Jan Henriksson			2025-07-26T19:08:02.330Z		
3993140896	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:104395524	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Vrångö, Nötholmsviken, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.56686	11.79248	79.0						2022-10-30	30	10	2022	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	104395524				CC0_1_0	Lars Erik Norbäck	Lars Erik Norbäck			2025-07-26T18:58:55.649Z		
3993134277	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:104642151	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera noltii		SPECIES	Zostera noltii Hornem.	Zostera noltii	Hornem.	SE	Billdal C, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.56798	11.93145	141.0						2022-06-07/2022-06-15		6	2022	2863938	2863938	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	104642151				CC0_1_0	Göteborgs Stad	Jenny Palmkvist			2025-07-26T19:02:45.505Z		
3964496368	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:104207990	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Västra Getteröns NR., Hl	Halland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.11915	12.19238	5.0						2022-10-17	17	10	2022	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	104207990				CC0_1_0	Uno Pettersson	Uno Pettersson, Patricia Medina			2025-07-26T19:05:52.887Z		
3964483467	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:104112214	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Långenäsudden, Grötvik, Hl	Halland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	56.64274	12.7876	25.0						2022-10-14	14	10	2022	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	104112214				CC0_1_0	David Gustafsson	David Gustafsson			2025-07-26T18:57:29.649Z		
3964390471	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:103971804	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Kallbadhuset Ribersborg, Sk	Skåne	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	55.60479	12.96582	75.0						2022-10-06	6	10	2022	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	103971804				CC0_1_0	Johan Niss	Johan Niss			2025-07-26T18:58:53.609Z		
3920513249	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:103720259	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera noltii		SPECIES	Zostera noltii Hornem.	Zostera noltii	Hornem.	SE	Stenhuggeriets strand, Hl	Halland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	56.64777	12.78948	268.0						2022-09-23	23	9	2022	2863938	2863938	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	103720259				CC0_1_0	Per Wahlén	Per Wahlén			2025-07-26T19:03:20.404Z		
3920506443	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:103546372	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Bratten, Styrsl, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.61471	11.79424	300.0						2022-09-02	2	9	2022	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	103546372				CC0_1_0	Johan Niss	Johan Niss			2025-07-26T19:05:30.214Z		
3920203569	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:103574714	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Kila, Boh	Bohuslän	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	58.20894	11.48418	25.0						2022-08-02	2	8	2022	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	103574714				CC0_1_0	Tore Mattsson	Tore Mattsson, Olle Molander			2025-07-26T18:56:35.034Z		
3920179788	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:103658605	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera noltii		SPECIES	Zostera noltii Hornem.	Zostera noltii	Hornem.	SE	Långenäs, Hl	Halland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	56.64838	12.79092	25.0						2022-09-16	16	9	2022	2863938	2863938	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	103658605				CC0_1_0	Jukka Väyrynen	Jukka Väyrynen			2025-07-26T19:03:36.804Z		
3920050670	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:103716416	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Styrsö, Brännholmsviken i öster, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.60166	11.77893	100.0						2022-09-23T10:00/2022-09-23T13:30	23	9	2022	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	103716416				CC0_1_0	Lars Erik Norbäck	Lars Erik Norbäck			2025-07-26T19:06:01.039Z		
3919945828	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:103545213	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Trossö, Boh	Bohuslän	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	58.75707	11.1737	10.0						2022-07-20	20	7	2022	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	103545213				CC0_1_0	Charlotte Wigermo	Charlotte Wigermo, Åke Svensson			2025-07-26T19:01:32.068Z		
3919931529	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:103536423	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Brygga Köpstadsö, Vg	Västergötland	PRESENT	100	b8323864-602a-4a7d-9127-bb903054e97d	57.62904	11.8116	25.0						2022-09-11T11:00	11	9	2022	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	103536423				CC0_1_0	Alexander Schäpers	Alexander Schäpers			2025-07-26T19:03:14.492Z		
3919863939	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:103536504	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Södra Maleviksviken, Hl	Halland	PRESENT	12500	b8323864-602a-4a7d-9127-bb903054e97d	57.52647	11.92895	192.0						2022-08-14T16:00	14	8	2022	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	103536504				CC0_1_0	Alexander Schäpers	Alexander Schäpers			2025-07-26T19:01:45.635Z		
3919795805	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:103574705	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera angustifolia		SPECIES	Zostera angustifolia (Hornem.) Rchb.	Zostera angustifolia	(Hornem.) Rchb.	SE	Kila, Boh	Bohuslän	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	58.20894	11.48418	25.0						2022-08-02	2	8	2022	2863937	2863937	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	103574705				CC0_1_0	Tore Mattsson	Tore Mattsson, Olle Molander			2025-07-26T18:56:50.161Z		
3919454629	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:103819212	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera noltii		SPECIES	Zostera noltii Hornem.	Zostera noltii	Hornem.	SE	Olsnäs, väster om badplatsen, Boh	Bohuslän	PRESENT	40	b8323864-602a-4a7d-9127-bb903054e97d	57.98334	11.68571	25.0						2022-06-29	29	6	2022	2863938	2863938	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	103819212				CC0_1_0	Floraväktarna	Stig Ingvarsson			2025-07-26T19:04:24.923Z		
3899575782	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:103434532	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Tjärnö marina laberatorium, Boh	Bohuslän	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	58.87664	11.14641	500.0						2022-09-07T10:35/2022-09-07T21:19	7	9	2022	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	103434532				CC0_1_0	Mårten Wikström	Mårten Wikström, Simon Carrington, Jenny Eliasson, Melissa Martinsson, Annie Skarin, Annelie Larsson			2025-07-26T19:01:48.728Z		
3899370633	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:103374916	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera noltii		SPECIES	Zostera noltii Hornem.	Zostera noltii	Hornem.	SE	Strand/strandäng vid Klosterfjorden, Hl	Halland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.21716	12.21405	10.0						2022-09-04	4	9	2022	2863938	2863938	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	103374916				CC0_1_0	Ulf Persson	Ulf Persson, Johan Ennerfelt, Robert Ennerfelt			2025-07-26T18:55:53.596Z		
3899356096	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:103388913	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera noltii		SPECIES	Zostera noltii Hornem.	Zostera noltii	Hornem.	SE	Ön ca 500 m S om Viskans mynning, Klosterfjorden, Hl	Halland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.21915	12.21137	245.0						2022-09-04T14:35/2022-09-04T15:30	4	9	2022	2863938	2863938	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	103388913				CC0_1_0	Uno Unger	Uno Unger, Erik Ljungstrand, Mathias Theander			2025-07-26T19:00:35.202Z		
3899352010	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:103389628	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera noltii		SPECIES	Zostera noltii Hornem.	Zostera noltii	Hornem.	SE	Viskans mynning, ca 500-800 m söder om, Klosterfjorden, Hl	Halland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.21885	12.21142	259.0						2022-09-04	4	9	2022	2863938	2863938	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	103389628				CC0_1_0	Lars Erik Norbäck	Lars Erik Norbäck, Ulf Persson			2025-07-26T18:57:04.499Z		
3899328148	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:103332542	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Bratten, Styrsl, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.61471	11.79424	300.0						2022-09-01/2022-09-02		9	2022	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	103332542				CC0_1_0	Johan Niss	Johan Niss			2025-07-26T18:58:51.834Z		
3899174214	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:103331793	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Styrsö Skäret, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.60635	11.78984	300.0						2022-08-31/2022-09-02			2022	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	103331793				CC0_1_0	Johan Niss	Johan Niss			2025-07-26T19:05:05.406Z		
3893890647	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:103026643	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera noltii		SPECIES	Zostera noltii Hornem.	Zostera noltii	Hornem.	SE	Vallda-Sandö, SO hamnen, Hl	Halland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.48671	11.93416	50.0						2022-08-21	21	8	2022	2863938	2863938	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	103026643				CC0_1_0	Lars Stibe	Lars Stibe, Per Wahlén, Kirsten Malmström			2025-07-26T19:01:19.668Z		
3893710645	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:103027147	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Vallda-Sandö, strandäng vid Låddholmsviken, Hl	Halland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.47864	11.93565	100.0						2022-08-21	21	8	2022	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	103027147				CC0_1_0	Lars Stibe	Lars Stibe, Per Wahlén, Kirsten Malmström			2025-07-26T19:01:46.516Z		
3893708803	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:103121305	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Margreteberg, Sk	Skåne	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	56.21511	12.54442	200.0						2022-08-24	24	8	2022	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	103121305				CC0_1_0	Göran Paulson	Göran Paulson			2025-07-26T19:04:09.726Z		
3891309510	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:102917650	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Gåsenabbe, Hl	Halland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	56.79659	12.60597	250.0						2022-08-11	11	8	2022	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	102917650				CC0_1_0	Martin Sjödahl	Martin Sjödahl			2025-07-26T18:56:21.351Z		
3891243391	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:102850466	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Gåsenabbe, Hl	Halland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	56.79659	12.60597	250.0						2022-08-11	11	8	2022	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	102850466				CC0_1_0	Martin Sjödahl	Martin Sjödahl			2025-07-26T19:05:38.202Z		
3891226407	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:102862514	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Rörvik, Boh	Bohuslän	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	58.31439	11.52316	100.0						2022-08-04	4	8	2022	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	102862514				CC0_1_0	Andreas Grabs	Andreas Grabs			2025-07-26T19:01:05.124Z		
3891037592	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:102938423	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Norr Rösholmen, Boh	Bohuslän	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	58.80064	11.20331	25.0						2022-08-12	12	8	2022	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	102938423				CC0_1_0	Henric Ernstson	Henric Ernstson			2025-07-26T19:06:46.348Z		
3887321502	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:102763177	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Natururm Öresund, Sk	Skåne	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	55.59835	12.94817	100.0						2022-08-08	8	8	2022	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	102763177				CC0_1_0	Johan Niss	Johan Niss			2025-07-26T19:06:55.029Z		
3880588396	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:102601538	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Udden, Sunds tånge, Sund, Uddevalla, Boh	Bohuslän	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	58.32565	11.85403	25.0						2022-07-30T13:14/2022-07-30T16:02	30	7	2022	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	102601538				CC0_1_0	Rune Hixén	Rune Hixén			2025-07-26T19:00:30.707Z		
3880191066	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:102654945	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Tjuvahålan, Tylösand, Hl	Halland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	56.64225	12.73309	100.0						2022-08-03T10:19/2022-08-03T16:44	3	8	2022	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	102654945				CC0_1_0	Mårten Wikström	Mårten Wikström, David Gustafsson			2025-07-26T19:03:17.547Z		
